compound,negative,neutral,positive,text
-0.4215,0.129,0.804,0.067,"Daniel Ricciardo finished sixth in Japan and team-mate Nico Hulkenberg was 10th
Renault have criticised their Japanese Grand Prix disqualification as ""not proportionate"" and ""inconsistent"". 
But the team will not appeal against the penalty for using a drive… [+2348 chars]"
0.7003,0.0,0.881,0.119,"Second practice is live on 5 Live Sports Extra and the BBC Sport website at 20:00 GMT
Red Bull's Max Verstappen led Ferrari's Sebastian Vettel in an unrepresentative first practice session at the United States Grand Prix.
The order was mixed after many driv… [+1433 chars]"
0.4588,0.0,0.939,0.061,"Formula 1 has released images of the 2021 cars
Plans to revolutionise Formula 1 in 2021 have been revealed by the sport's bosses on the eve of the US Grand Prix.
New technical, sporting and financial rules will be introduced to try to make racing closer and… [+544 chars]"
-0.5423,0.195,0.683,0.122,"Renault remain fifth in the constructors' championship after the penalty
Renault have been disqualified from the Japanese Grand Prix for having an illegal driver-aid system on their car.
Officials found that Renault's brake-bias adjustment system contravene… [+2077 chars]"
0.9233,0.0,0.746,0.254,"Lewis Hamilton has won 83 races from 247 starts
Lewis Hamilton says he can still get better as he embarks on the weekend when he should clinch a sixth Formula 1 drivers' championship.
Hamilton is almost certain to seal the title at Sunday's US Grand Prix, n… [+4518 chars]"
0.7506,0.0,0.884,0.116,"Red Bull took part in an F1 festival in Miami last year
Formula 1 says it has an agreement in principle with the owners of the Miami Dolphins NFL stadium to hold a race in the Florida city from 2021.
It is the latest development in an attempt by F1's owners… [+1850 chars]"
0.0,0.062,0.875,0.062,"Max Verstappen has been stripped of pole position for Sunday's Mexican Grand Prix after being handed a three-place grid penalty by the race stewards.
Verstappen was summoned to the stewards' office after admitting that he had not slowed down on his final qua… [+2776 chars]"
0.7096,0.0,0.891,0.109,"Alex Albon has scored 58 points in the six races he's been at Red Bull, compared to Max Verstappen's 39
Lewis Hamilton has urged Red Bull to support Alex Albon and said the team ""often spit drivers out pretty quick"".
Red Bull demoted Pierre Gasly to Toro Ro… [+1462 chars]"
0.6808,0.0,0.882,0.118,"Former F1 driver Jolyon Palmer, who left Renault during the 2017 season, is part of the BBC team and offers insight and analysis from the point of view of the competitors. 
Lewis Hamilton secured his sixth Formula 1 drivers' championship title with a typical… [+9033 chars]"
0.9081,0.042,0.695,0.263,"Lewis Hamilton could win his sixth drivers' championship at this weekend's Mexican Grand Prix
Lewis Hamilton has defended his use of social media to raise awareness about global environmental issues.
The five-time world champion has been accused of hypocris… [+4451 chars]"
0.4939,0.0,0.918,0.082,"Her interests in Cuba remained central to her even after she returned to New York with the revival of Ballet Theater and again after she left it in 1955, with Youskevitch, to join the Ballet Russe de Monte Carlo. Throughout, she continued to spend time with h… [+1264 chars]"
0.9612,0.0,0.711,0.289,"Ferrari have the most pole positions in 2019 with nine, but only converted three into a race win
Ferrari team principle Mattia Binotto says they are determined to sharpen up their race management over the final races of the season to ensure they are best pla… [+3245 chars]"
0.6249,0.085,0.732,0.183,"Image copyrightReutersImage caption
 Some 27,000 military troops and other rescue crews have been deployed
Japan has deployed tens of thousands of troops and rescue workers after one of the strongest storms in years hit, killing at least 18 people. 
Typhoo… [+1156 chars]"
0.0,0.0,1.0,0.0,"Former F1 driver Jolyon Palmer, who left Renault during the 2017 season, is part of the BBC team and offers insight and analysis from the point of view of the competitors. 
Max Verstappen caused a stir in Mexico last weekend. It was a race he could and shoul… [+9442 chars]"
0.836,0.0,0.825,0.175,"MEXICO CITY Max Verstappen turned in a brilliant lap to snatch a surprising pole position at the Mexican Grand Prix.
Then he opened his mouth.
Three hours later, the Red Bull driver was bumped down to fourth, the Ferraris of Charles Leclerc and Sebastian Ve… [+3880 chars]"
0.4588,0.0,0.933,0.067,"Bellator is going back-to-back this weekend with a pair of shows Friday and Saturday at Mohegan Sun in Connecticut.
The headliner of the weekend comes on Saturday, as Rory MacDonald faces Douglas Lima in the Bellator Welterweight World Grand Prix final. MacD… [+8074 chars]"
0.0,0.0,1.0,0.0,"Ferrari drivers Charles Leclerc and Sebastian Vettel threw everything they had into their final qualifying laps at the Autódromo Hermanos Rodríguez, but still couldn't catch Max Verstappen for pole position.
After their initial Q3 laps, Leclerc and Vettel we… [+2895 chars]"
0.7783,0.0,0.869,0.131,"Lewis Hamilton said Mercedes made a ""f--- up"" that cost him victory at the Japanese Grand Prix on Sunday.
Hamilton was leading the race with 11 laps to go when he was called in for a second pit-stop, handing teammate Valtteri Bottas the win and allowing Ferr… [+2369 chars]"
0.836,0.0,0.825,0.175,"MEXICO CITY Max Verstappen turned in a brilliant lap to snatch a surprising pole position at the Mexican Grand Prix.
Then he opened his mouth.
Three hours later, the Red Bull driver was bumped down to fourth, the Ferraris of Charles Leclerc and Sebastian Ve… [+3759 chars]"
0.8658,0.0,0.788,0.212,"SUZUKA, Japan A blistering start from Valtteri Bottas from third on the grid helped the Finnish driver win the typhoon-hit Japanese Grand Prix as Mercedes wrapped up a sixth-consecutive Formula One constructors championship on Sunday.
Bottas surged into the … [+2973 chars]"
